"user_id","password","pwned"
"mbell","F@stC@rs_EMT_2023!","False"
"hannah.psyche@protonmail.com","mindfulness","True"
"hgreen","M!ndfuln3ss!Psych","False"
"kyle.bioeng@hotmail.com","robotics","True"
"kjohnson","R0b0t!cs!B!0Eng","False"
"sarah.chen.design@outlook.com","artismylife","True"
"SChenVM","Artismylife#Retail","False"
"david.m.inv@protonmail.com","fishingguy78","False"
"DMiller78","Fishingguy78!Store","False"
"emily.w.cash@gmail.com","catmommy","True"
"EWhiteC","Catmommy@Store!","False"
"olivia.g.csr@yahoo.com","doglover22","True"
"OGarciaC","Doglover22$Service","False"
"ben.c.lp@outlook.com","safeguard1","True"
"BCarterLP","Safeguard1!Protect","False"
"lena.p.dm@gmail.com","travelbug88","True"
"LPetrovaDM","Travelbug88#Region","False"
"samuel.l.stock@protonmail.com","sneakersaddict","True"
"SLeeSC","Sneakersaddict@Inv","False"
"chloe.d.hr@gmail.com","yogalife77","False"
"CDupontHR","Yogalife77!HRDept","False"
"raj.p.mkt@yahoo.com","techgeek2023","False"
"RPatelM","Techgeek2023$Brand","False"
"isabella.r.sca@outlook.com","datanerd101","False"
"IRossiSC","Datanerd101#Supply","False"
"noah.s.it@gmail.com","sysadminpwd","False"
"NSchmidtIT","Sysadminpwd!Secure","False"
"sofia.c.rsm@protonmail.com","salesqueen","True"
"SCostaRSM","Salesqueen@Region!","False"
"mei.w.prod@yahoo.com","tealovers","True"
"MWuProd","Tealovers#Product","False"
"alex.j.log@outlook.com","ontheroad","True"
"AJohnsonL","Ontheroad!Logistics","False"
"priya.s.ssa@gmail.com","bollywoodfan","True"
"PSharmaSS","Bollywoodfan@Sales","False"
"johan.s.fm@protonmail.com","handyman76","True"
"JSvenssonF","Handyman76#Facility","False"
"fatima.z.bm@gmail.com","fashionista","True"
"FZahraBM","Fashionista!Boutique","False"
"carlos.r.rc@yahoo.com","truckguy81","False"
"CRamirezR","Truckguy81$Receiving","False"
"anya.i.cx@outlook.com","happycustomers","False"
"AIvanovaCX","Happycustomers#CX!","False"
"kenji.s.dc@gmail.com","designgeek","True"
"KSatoDC","Designgeek!Display","False"
"bianca.s.ba@protonmail.com","socialbutterfly","True"
"BSilvaBA","Socialbutterfly@Brand","False"
"david.chen@email.net","gamingfan","True"
"dchenrad","GamingFan#2024","False"
"maria.g@provider.org","mycatmilo","True"
"mgarcia55","MyCatMilo!2023$","False"
"k.tanaka@webmail.jp","sushiroll","True"
"ktanaka12","SushiRoll@Lab2023","False"
"emily.w@office.com","readingtime","True"
"ewhiteadmin","ReadingTime#Admin2023","False"
"omar.hassan@securemail.ae","footballfan","True"
"ohassanrx","FootballFan!Pharma2024","False"
"sophie.d@medmail.fr","parisjetaime","True"
"sdubois_surg","ParisJeTaime!2023#","False"
"liam.o@techsupport.ie","techguy77","True"
"loconnell_it","TechGuy77!Support#2023","False"
"isabella.r@records.it","pastaqueen","True"
"irossi_mrc","PastaQueen!MedRecs2023","False"
"noah.k@emergency.kr","myfamilyfirst","True"
"nkim_er","MyFamilyFirst!ER2024","False"
"fatima.z@therapy.ma","desertrose","True"
"fzahra_pt","DesertRose!Physio2023","False"
"julian.m@health.de","biergarten","True"
"jmuller_gp","BierGarten!Doc2023#","False"
"chloe.j@dentist.ca","cleanteeth","True"
"cjohnson_dh","CleanTeeth!Dental2024","False"
"raj.p@bioeng.in","techgeek","True"
"rpatel_bio","TechGeek!BioEng2023#","False"
"sofia.c@wellness.pt","healthylife","True"
"scosta_nutri","HealthyLife!Nutri2023$","False"
"ben.c@coding.us","codingisfun","True"
"bcarter_mc","CodingIsFun!MedCode2023","False"
"eva.n@med.cz","sleepydoc","True"
"enovak_anes","SleepyDoc!Anes2023#","False"
"michael.g@guard.com","safeguard","True"
"mgreen_sec","SafeGuard!Hospital2024","False"
"lena.p@therapy.ru","mindfulness","True"
"lpetrova_psy","Mindfulness!Psyche2023","False"
"samuel.l@sales.com","sellingit","True"
"slee_meds","SellingIt!MedSales2023$","False"
"aisha.k@diet.pk","eathealthy","True"
"akhan_diet","EatHealthy!Dietitian2024","False"
"daniel.b@ems.org","firstresponder","True"
"dbrown_param","FirstResponder!EMS2023#","False"
"clara.r@ot.es","helpinghands","True"
"crodriguez_ot","HelpingHands!OTherapy2023","False"
"hiroshi.s@research.jp","sciencegeek","True"
"hsato_sci","ScienceGeek!MedRes2023#","False"
"grace.d@admissions.uk","welcomehome","True"
"gdevies_admit","WelcomeHome!Admit2024$","False"
"sofia.diet@outlook.com","pastaFan","False"
"sbianchi","PastaFan!Health#23","False"
"roberto.porter@gmail.com","myWheels","False"
"rrossi","MyWheels!Porter#Hosp!","False"
"bhkim.eng@korea.com","techsavvy","True"
"bkim","TechSavvy#Eng2023","False"
"gabriel.d@music.fr","pianoman","True"
"gdubois","PianoMan!Music_24","False"
"giovanni.ricci@libero.it","vespa_lover","False"
"gricci","Vespa_Lover!DBA#","False"
"axel.svensson@gmail.com","minecraftpro","True"
"asvensson","MinecraftPro!GameDev#","False"
"ricardo.morales@gmail.com","cuba_libre","True"
"rmorales","Cuba_Libre@SysAdmin!","False"
"kevin.lee@gmail.com","sneakerhead","True"
"klee","SneakerHead!PMM2023","False"
"antonio.fm@yahoo.com","fixitall","True"
"amoretti","FixItAll!FacilitiesMgmt@2023Campus","False"
"gaelg@outlook.es","mexicocity","True"
"ggarcia","MexicoCity#WarehouseOps","False"
"antoine.ui@protonmail.com","eiffelpower","True"
"agauthier","EiffelPower#UIDesign","False"
"lila.solarch@yahoo.com","mountainhike","False"
"lsingh","MountainHike#SolArch","False"
"sofia.rossi@example.com","catlover99","True"
"srossi88","CatLover99!LabTech@","False"
"kenji.tanaka@example.com","samuraiwarrior","True"
"ktanaka22","SamuraiWarrior!Xray#23","False"
"david.chen@example.com","techgeek87","False"
"dchen76","TechGeek87!ITSupport#","False"
"isabella.muller@example.com","bookworm20","True"
"imuller33","BookWorm20!Pharmacy$","False"
"mateo.rodriguez@example.com","soccerfan10","True"
"mrodriguez55","SoccerFan10!PTClinic!","False"
"chloe.dubois@example.com","parislover","True"
"cdubois66","ParisLover!MedAssist#","False"
"michael.adebayo@example.com","basketballstar","True"
"madebayo99","BasketballStar!Surgery23","False"
"olivia.kim@example.com","kpopfanatic","True"
"okim44","KPopFanatic!Dental@","False"
"noah.smith@example.com","firstresponder","True"
"nsmith11","FirstResponder!EMS#","False"
"elena.petrova@example.com","balletdancer","True"
"epetrova77","BalletDancer!Anesth@23","False"
"daniel.wong@example.com","visionquest","True"
"dwong00","VisionQuest!OptoClinic!","False"
"grace.taylor@example.com","kindheart22","True"
"gtaylor19","KindHeart22!PatientCare#","False"
"hiroshi.sato@example.com","sciencenerd","True"
"hsato87","ScienceNerd!ResearchLab$","False"
"clara.svensson@example.com","healthyeater","True"
"csvensson13","HealthyEater!Dietetics@","False"
"emily.white@example.com","craftyhands","True"
"ewhite25","CraftyHands!OTClinic#","False"
"benjamin.lee@example.com","codebreaker","True"
"blee59","CodeBreaker!MedicalCode$","False"
"sophie.martin@example.com","mindreader","True"
"smartin31","MindReader!PsychDept@23","False"
"julian.gomez@example.com","robotlover","True"
"jgomez07","RobotLover!BioMedEng#","False"
"priya.singh@example.com","dnasecrets","False"
"psingh14","DnaSecrets!Genetics@23","False"
"alex.schmidt@example.com","deepbreaths","True"
"aschmidt81","DeepBreaths!RespTherapy!","False"
"lena.hansen@example.com","caregiverpro","False"
"lhansen28","CareGiverPro!NPPractice#","False"
"wei.c.gamer@email.com","gamergirl","True"
"cwei002","GamerG!rl_LevelUp24","False"
"gracelee_travels@email.com","travelbug","True"
"glee003","TravelBug_Explore!_2024","False"
"jakesmith_sports@email.com","soccerfan","True"
"jsmith004","SoccerFan#WorldCup2026","False"
"olivia.coffee@email.com","coffeeaddict","True"
"owhite005","CoffeeAddict_Mornings!_2024","False"
"ravi.techguy@email.com","gadgetfan","True"
"rsingh006","GadgetFan_NewTech_2024!","False"
"tom.jackson.gems@email.com","gemcollector","True"
"tjackson","GemCollector!Sparkle_2024","False"
"umar.h.home@email.com","homedecor","True"
"uhassan","HomeDecor_Comfort_2024#","False"
"victoria.fashion@email.com","fashionista","True"
"vchang007","Fashionista_Style!_2024","False"
"william.d.food@email.com","foodieforever","True"
"wdavies","FoodieForever_Yummy!_2024","False"
"ximena.health@email.com","healthylife","True"
"xlopez","HealthyLife_Wellness_2024#","False"
"yuto.plants@email.com","gardenerguy","True"
"yaoki008","GardenerGuy_GreenThumb!2024","False"
"john.smith@outlook.com","coachjohn","True"
"jsmithvp","C0achJ0hn!23","False"
"emily.white@yahoo.com","naturefan","True"
"ewhite.res","N@tureF@n#1Bio","False"
"michael.johnson@outlook.com","gameday","True"
"mjohnson.ad","G@meD@y!24Ath","False"
"alex.kim@protonmail.com","community","True"
"akim.sl","C0mmun!ty2Life","False"
"patrick.n@mail.hk","techgeek","True"
"png","TechGeek$IT_Secure!23","False"
"rashid.k@mail.pk","cricketbat","True"
"rkhan","CricketBat#Dent!2023","False"
"isabellem@gmail.com","BonjourParis","True"
"imoreau","BonjourParis#FrenchEd","False"
"ayseyilmaz@gmail.com","SpeakEnglish","True"
"ayilmaz","SpeakEnglish@ESLClass","False"
"weiling@outlook.com","DataCrunch","False"
"wling","DataCrunch#EduStats","False"
"nora.a@example.com","digitalnative","True"
"nander","Digit@lN@tive!PM23","False"
"ben.parker@example.com","familyfirst","True"
"bparker","F@milyF!rst#Acc2023","False"
"aisha.k@mail.com","CricketFan","True"
"AKhanC","CricketFan!2023#","False"
"sophiedubois@gmail.com","Paris1985","True"
"SDuboisP","P@ris1985_Const!","False"
"kenji.tanaka@yahoo.co.jp","SakuraBloom","True"
"KTanakaA","S@kuraBl0om_DX#","False"
"priya.sharma@outlook.in","MyLucky7","True"
"PSharmaQ","MyLucky7_ProjX$","False"
"lars.s@fastmail.com","VikingShip","True"
"LSvenssF","VikingShip!2023","False"
"c.okoro@web.ng","LionHeart","True"
"COkoroH","L!onH3art_Site#","False"
"carlos.silva@gmail.com","BrazilFan","False"
"CSilvaS","Br@z!lF@n_EngX","False"
"mei.lin@163.com","DragonFly","True"
"MLinBIM","Dr@gonFly_BIM#","False"
"fatima.z@proton.me","DesertRose","True"
"FZahraP","D3sertR0se_Buy#","False"
"giovanni.r@libero.it","PastaLover","True"
"GRossiE","P@staL0ver_2023$","False"
"elena.p@yandex.ru","WinterSnow","True"
"EPetrovS","W!nt3rSn0w_Map!","False"
"maria.g@hotmail.com","MyFamily88","True"
"MGarciaI","MyF@mily88_Insp!","False"
"thabo.m@africa.com","BigMachine","False"
"TMokoenC","B!gM@ch!ne_Op#","False"
"isabelle.c@eco.net","GreenWorld","True"
"IChenEnv","Gr33nW0rld_Eco!","False"
"oliver.s@protonmail.com","BoomBoom","True"
"OSmithD","B00mB00m_Destr0y!","False"
"juan.perez@gmx.es","SolidRock","True"
"JPerezCF","S0l!dR0ck_Finish!","False"
"lilywong@outlook.hk","CoolAir","True"
"LWongHVAC","C00lA!r_Tech#","False"
"ahmed.h@email.ae","DesertSand","True"
"AHassanG","D3sertS@nd_GeoX!","False"
"chloe.w@mail.com","MyPlans","False"
"CWhiteP","MyPl@ns_2024#","False"
"ryan.j@gmail.com","HotMetal","False"
"RJohnsonW","H0tM3t@l_Fab!","False"
"nina.s@protonmail.com","SparkPlug","True"
"NSinghE","Sp@rkPlvg_Electr!c","False"
"antonio.c@outlook.pt","WaterFlow","True"
"ACostaP","W@terFl0w_Pipe$","False"
"sofia.rossi@outlook.com","pastaqueen","True"
"srossi15","PastaQueen!Bank2023","False"
"fatimaz@hotmail.com","desertrose","True"
"fzahra88","DesertRose$Bank2023","False"
"c.ramirez@gmail.com","salsadance","True"
"cramirez22","SalsaDance!Banker2024","False"
"chloe.d@outlook.com","frenchie","True"
"cdubois99","MyFrenchie!Dog2023","False"
"isabella.c@gmail.com","beachlife","True"
"icosta10","BeachLife!Mortgage2023","False"
"omar.h@outlook.com","falconeye","True"
"ohassan33","FalconEye#Treasury2024","False"
"lena.p@mail.ru","travelbug","True"
"lpopova21","TravelBug#Ops2023","False"
"diego.g@hotmail.com","soccerlover","True"
"dgarcia55","SoccerLover!Credit2024","False"
"sarah.c@gmail.com","foodie","True"
"schen11","Foodie!BankMktg2023","False"
"abdul.r@outlook.com","familyfirst","True"
"arahman90","FamilyFirst!Sharia2024","False"
"olivia.w@yahoo.com","bookworm","True"
"owhite00","BookWorm!BankHR2023","False"
"ben.c@gmail.com","gamerlife","True"
"bcarter12","GamerLife!CyberSec2024","False"
"maria.s@outlook.com","detective","True"
"msanchez34","Detective!Fraud2023","False"
"jin.li@gmail.com","mathwiz","True"
"jli88","MathWiz!Quant2024","False"
"daniel.b@gmail.com","eagleeye","True"
"dbrown23","EagleEye!Audit2024","False"
"aisha.khan.teach@gmail.com","MyCatWhiskers","False"
"akhan1","MyCatWhiskers!2023","False"
"kenji.math.sensei@gmail.com","TokyoDrift","True"
"ktanakam","TokyoDrift@School#1","False"
"jian.li.prof@163.com","CodeMaster","True"
"jlieng","CodeMaster!EngDept2024","False"
"oliver.ta.student@yahoo.com","StudentLife","True"
"otwist","StudentLife!UniTA2023","False"
"grace.nurse.health@gmail.com","HealthyHeart","True"
"gkimani","HealthyHeart@SchoolClinic#","False"
"mariag23@yahoo.com","soccerfan","True"
"mgarcia_ce","S0cc3rF@n!23","False"
"kenjit@hotmail.com","cherryblossom","True"
"ktanaka_sup","CherryBlossom#2024","False"
"davidm@aol.com","designbuild","True"
"dmiller_arch","D3signBui1d!_","False"
"elenap@mail.ru","balletdancer","True"
"epetrova_se","BalletDancer_2023!","False"
"carlosr@gmail.com","bigtrucks","True"
"crodriguez_heo","Bigtrucks#4x4_","False"
"sarahc@outlook.com","autocadgirl","False"
"schen_bim","AutoC@dG!rl_2","False"
"omarsafety@yahoo.com","safetymatters","True"
"ohassan_so","S@fetyM@tt3rs!!","False"
"emily.w@gmail.com","gardenlover","True"
"ewhite_est","G@rdenLover_789","False"
"liamo@hotmail.com","sparkyboy","True"
"loconnell_elec","SparkyBoy#Volt!","False"
"priyas@gmail.com","indiadreams","True"
"psharma_po","IndiaDreams@2023","False"
"markj@yahoo.com","mytoolshed","False"
"mjohnson_fm","MyToolshed!_101","False"
"chloed@gmail.com","greenfingers","True"
"cdubois_land","Gr33nFing3rs#","False"
"ahmedaf@outlook.com","coolair","True"
"aalfarsi_hvac","C00lA!r_Temp","False"
"sophiem@gmail.com","drawinglines","False"
"smartin_cad","Dr@wingL!nes_","False"
"diegop@yahoo.com","hotmetal","True"
"dperez_weld","H0tM3t@l_W3ld!","False"
"lenas@web.de","homestyle","True"
"lschmidt_id","H0meSty1e_DsgN!","False"
"isabellar@libero.it","highup","True"
"irossi_roof","H!ghUp_R00f!","False"
"michaelb@hotmail.com","clearview","True"
"mbrown_glaze","Cl3arV!ew_Gla55","False"
"patrickm@gmail.com","measureup","True"
"pmurphy_surv","M3asureUp_P0ints!","False"
"gracel@yahoo.com","waterflow","True"
"glee_plumb","W@terFl0w_P!pe","False"
"samuel.a@outlook.com","skyhigh","True"
"sadams_crane","SkyH!gh_Lift!","False"
"nina.data@gmail.com","analyticsfan","False"
"ngupta","An@lyt!csF@n_Sc!3nt!st","False"
"quincy.sysadmin@yahoo.com","sysadminlife","False"
"qadams","Sy$Adm!nL!fe_Adm!n!","False"
"victor.mobile@yahoo.com","appmaker","True"
"vpopa","@ppM@k3r_M0b!leD3v!","False"
"xavier.sre@protonmail.com","uptimeking","False"
"xgarcia","Upt!m3K!ng_S!t3R3l!@b!l!ty","False"
"dchen.cs@outlook.com","codingnerd","True"
"dchenCS","CodingNerd#Univ@24","False"
"jamal.adebayo@gmail.com","leadership","True"
"jadebayoP","Leadership!School@2023","False"
"mateo.r@gmail.com","playtime","True"
"mramirezK","Playtime!SchoolKids@24","False"
"isabella.r@outlook.com","puzzlelover","True"
"irossiRA","PuzzleLover#Physics!Lab","False"
"lena.s@hotmail.com","mathwhiz","True"
"lschmidtM","MathWhiz!MSchool#23","False"
"samuel.kim@gmail.com","wisdomkeeper","True"
"skimDean","WisdomKeeper!Dean@Univ","False"
"nia.jenkins@yahoo.com","listeningear","True"
"njenkinsGC","ListeningEar#Counselor!24","False"
"zoe.miller@outlook.com","creativedev","True"
"zmillerCD","CreativeDev!Curriculum@23","False"
"omar.h@gmail.com","sportscoach","True"
"ohassanAD","SportsCoach!Athletics#HS","False"
"elara.s@hotmail.com","supportstar","True"
"esinghSpEd","SupportStar!SPEDClass@24","False"
"patrick.m@gmail.com","societynerd","False"
"pmurphySoc","SocietyNerd#Lecturer!Univ","False"
"yuki.n@outlook.com","watchfulone","True"
"ynakamuraCSO","WatchfulOne!CampusSec@23","False"
"gabriela.s@gmail.com","musicnotes","True"
"gsantosMus","MusicNotes!ElemSchool#24","False"
"ahmed.k@yahoo.com","skillbuilder","True"
"akhanVoc","SkillBuilder!VocTrain@Edu","False"
"sophie.m@gmail.com","labrat23","True"
"smartinGSI","LabRat23!Chemistry#GSI","False"
"juan.perez@hotmail.com","healthfirst","True"
"jperezNurse","HealthFirst!SchoolCare@24","False"
"maria.rod@email.es","familia","True"
"mrodriguez3","Familia!Care24MA","False"
"jsmith@gmail.com","golfswing","True"
"jsmith4","GolfSwing@AdminHosp!","False"
"chen.wei@web.cn","dragonfly","True"
"cwei5","Dragonfly#LabTech23","False"
"fal.farsi@outlook.sa","desertrose","True"
"falfarsi6","DesertRose$RxPharm!","False"
"sophie.d@orange.fr","eiffel1990","True"
"sdubois8","Eiffel1990_Physio!","False"
"ricardo.s@mail.br","footballking","True"
"rsilva9","FootballKing!OpDoc24","False"
"elena.p@yahoo.ru","winterdream","True"
"epetrova10","WinterDream#CodeMed!","False"
"m.oconnell@ireland.ie","shamrock","True"
"moconnell11","Shamrock!HIMSecure23","False"
"priya.p@email.in","bollywoodfan","True"
"ppatel12","BollywoodFan$CareCoord!","False"
"lucas.m@gmx.de","robotics","True"
"lmuller13","Robotics!BioEng#24","False"
"isabella.r@libero.it","pastalover","True"
"irossi14","PastaLover!Dietician24","False"
"minjun.k@korea.kr","kpopforever","True"
"mkim16","KpopForever#BloodDraw!","False"
"chloe.w@mail.uk","sleepycat","True"
"cwilson17","SleepyCat!AnesDoc23","False"
"ben.c@psych.org","mindreader","True"
"bcarter18","MindReader!TherapyDoc!","False"
"anya.singh@dentist.com","brightsmile","True"
"asingh19","BrightSmile#DentHyg!","False"
"oliver.d@eyes.net","clearsight","True"
"odavis20","ClearSight!OpticDoc!","False"
"mei.lin@research.cn","discovery","True"
"mlin21","Discovery!ResearchLab#","False"
"alex.p@emergency.com","firstresponder","True"
"apetrov22","FirstResponder!911EMD!","False"
"grace.t@clinic.org","welcomehome","True"
"gtaylor23","WelcomeHome!ClinicRx!","False"
"kenji.s@childrens.jp","playtime","True"
"ksato24","PlayTime!KidsDoc24!","False"
"laura.g@hospital.mx","fastlane","True"
"lgarcia25","FastLane!ER_Nurse23!","False"
"liam.oconnell@outlook.com","irishrugby","True"
"LOCon12","IrishRugby#GoGreen","False"
"s.garcia.shop@yahoo.com","catsofinsta","False"
"SGarciaECO","CatsOfInsta!2024","False"
"hiroshi.t@hotmail.com","sushiKing","True"
"HTanaMngr","SushiKing$Store99","False"
"dave.miller.inv@yahoo.com","baseballfan","True"
"DMillerINV","BaseballFan@Inv3ntory","False"
"wei.chen.design@outlook.com","artlover","True"
"WChenVM","ArtLover#Display!","False"
"maria.s.cash@gmail.com","sambaQueen","False"
"MSilvaCash","SambaQueen!Register","False"
"jan.k.security@hotmail.com","secureview","True"
"JKowalskiLP","SecureView#Protect!","False"
"kwame.n.mgr@outlook.com","africanpride","True"
"KNkruRM","AfricanPride@Region1","False"
"elena.p.assist@yahoo.com","winterdream","True"
"EPetrovaAM","WinterDream!Manage","False"
"rajesh.kumar.tech@gmail.com","gadgetgeek","True"
"RKumarTech","GadgetGeek#Tech24","False"
"isabella.r.buy@hotmail.com","italyfan","True"
"IRossiBuy","ItalyFan$HomeGoods!","False"
"minjun.k@gmail.com","healthfirst","True"
"MJKimPharm","HealthFirst!Rx2023","False"
"sarah.j.market@outlook.com","socialbutterfly","True"
"SJonesMktg","SocialButterfly!Ads","False"
"diego.r.log@yahoo.com","roadtrip","True"
"DRamirezLog","RoadTrip#Logistics!","False"
"sophie.m.hr@gmail.com","peopleperson","True"
"SMartinHR","PeoplePerson!HR_24","False"
"anton.s.it@hotmail.com","codeslinger","True"
"ASchmidtIT","CodeSlinger!Support","False"
"chloe.t.online@gmail.com","gamergirl","True"
"CTaylorOnline","GamerGirl#Fulfill!","False"
"marco.b.fresh@outlook.com","gardenlife","True"
"MBianchiProd","GardenLife!Fresh23","False"
"priya.s.jewels@yahoo.com","sparklefan","True"
"PSinghJewel","SparkleFan#Gems!","False"
"ben.lee.elect@gmail.com","techsavvy","True"
"BLeeElect","TechSavvy!Devices","False"
"gabriela.p.bake@hotmail.com","sweettooth","True"
"GPerezBake","SweetTooth!Baking!","False"
"ethan.w.sport@outlook.com","outdoorguy","True"
"EWrightSport","OutdoorGuy#GearUp!","False"
"mateo.g@outlook.com","realmadrid","True"
"mgarcia02","RealMadrid$2024!","False"
"chenw@yahoo.com","dragon88","True"
"cwei03","Dragon88#Design!","False"
"fatima.z@hotmail.com","mycatluna","True"
"fzahra04","MyCatLuna!2023","False"
"akira.t@icloud.com","samuraiheart","True"
"atanaka06","SamuraiHeart#JP","False"
"kwame.n@outlook.com","blackstars","True"
"knkrumah08","BlackStars#GH!","False"
"olga.p@yandex.com","siberianhusky","True"
"opetrova09","SiberianHusky!77","False"
"javier.p@gmail.com","truckerlife","True"
"jperez10","TruckerLife$2023","False"
"minjun.k@naver.com","kpopfanatic","True"
"kminjun12","KPopFanatic#2024","False"
"sasha.i@mail.ru","volgariver","True"
"sivanov13","VolgaRiver$1985","False"
"david.m@outlook.com","mountainbike","True"
"dmiller15","MountainBike#77","False"
"nadia.h@yahoo.com","desertrose","True"
"nhassan16","DesertRose$2023!","False"
"hans.m@gmail.com","beerfest","True"
"hmuller17","BeerFest!2024","False"
"priya.s@hotmail.com","bollywoodfan","True"
"psingh18","BollywoodFan#IN","False"
"diego.r@outlook.com","flamencosoul","True"
"drodriguez19","FlamencoSoul!33","False"
"mohammed.a@yahoo.com","falconspirit","True"
"mali21","FalconSpirit$QR","False"
"freya.a@icloud.com","vikingheart","True"
"fander22","VikingHeart!SKG","False"
"elena.p@outlook.com","draculacastle","True"
"epopescu24","DraculaCastle!RO","False"
"hiroshi.s@gmail.com","origamimaster","True"
"hsato25","OrigamiMaster#JP!","False"
"maria.rodriguez.s@outlook.com","fiesta2023","True"
"MRod003","F!3st@2023_S!t3_Sup3r","False"
"liam.oconnell@mail.com","dublinrocks","True"
"LOCon004","Dubl!n_R0cks_QS_C0rp","False"
"fatima.zahra.arch@gmail.com","artlover","True"
"FZah005","ArtL0v3r#Arch!t3ct_24","False"
"carlos.silva.b@live.com","soccerfan","True"
"CSil006","S0cc3rF@n_C0nst_S!t3","False"
"sven.gustafsson@gmail.com","vikings77","True"
"SGus007","V!k!ngs77!HV@C_Bui!d","False"
"chioma.eke.safety@outlook.com","myfamily","True"
"CEke008","MyF@m!ly_S@f3ty_2024","False"
"david.miller.est@hotmail.com","golfpro","True"
"DMil009","G0lfPr0#Est!m@t3_C0rp","False"
"elena.petrova.bim@mail.ru","balletfan","True"
"EPet010","B@ll3tF@n_B!M_C00rd!","False"
"ravi.singh.eng@gmail.com","cricketfan","True"
"RSin011","Cr!ck3tF@n_Str_Eng_!","False"
"sophie.dubois.cad@yahoo.fr","parisjetaime","True"
"SDub012","P@r!sJ3t@im3#C@D_D3s!gn","False"
"juan.perez.heo@gmail.com","truckdriver","True"
"JPere013","TrucKDr!v3r_H3@vyEqu!p","False"
"mei.lin.proc@outlook.com","teatime","True"
"MLin014","T3@t!m3!Pr0cur3_C0rp","False"
"ahmed.hassan.weld@gmail.com","desertrose","True"
"AHas015","D3s3rtR0s3#W3ld_S!t3","False"
"isabella.rossi.env@mail.it","naturelover","True"
"IRos016","N@tur3L0v3r_Env!r0_C0nst","False"
"oliver.brown.carp@yahoo.com","woodworker","True"
"OBro017","W00dW0rk3r!C@rp_F0r3m@n","False"
"sakura.yamamoto.geo@outlook.jp","cherryblossom","True"
"SYam018","Ch3rryBl0ss0m!G30_Eng_!","False"
"mateusz.kowalski.mason@gmail.com","bricklayer","True"
"MKow019","Br!ckL@y3r_M@s0nry_S!t3","False"
"lena.schmidt.urban@web.de","cityscape","True"
"LSch020","C!tySc@p3!Urb@n_Pl@n_C0rp","False"
"diego.ramirez.crane@gmail.com","highflyer","True"
"DRam021","H!ghFly3r_Cr@n3_0p3r@t0r","False"
"chloe.chen.fac@outlook.com","cleanhome","True"
"CChe022","Cl3@nH0m3_F@c!l!t!es_24","False"
"patrick.murphy.elec@gmail.com","sparky22","True"
"PMur023","Sp@rky22!El3ctr!c_C0nst","False"
"nadia.khan.plumb@yahoo.com","waterflow","True"
"NKha024","W@t3rFl0w#Plumb!ng_S!t3","False"
"david.miller@email.org","GolfSwing","False"
"dmiller2","G0lfSw!ng_Pro_24","False"
"kenji.t@inbox.com","Tokyo1988","True"
"ktanaka3","T0ky0_1988_R!sk!","False"
"maria.r@webmail.net","Familia<3","True"
"mrodrig4","Fam!l!a<3_Secure_1","False"
"chloe.d@mail.fr","ParisLove","True"
"cdubois6","P@r!sL0v3_Mktg_24","False"
"arjun.s@email.co.in","CricketFan","True"
"asingh7","Cr!ck3tF@n_Invst_!","False"
"isabella.r@inbox.it","RomaCity","True"
"irossi8","R0m@C!ty_Cmpl_2023","False"
"samuel.l@mail.com","DataNerd","False"
"slee9","D@taN3rd_Anlyst_!!","False"
"fatima.z@email.ma","MyKids<3","False"
"fzahra10","MyK!ds<3_HR_2024!","False"
"lukas.m@mail.de","BeerFest","True"
"lmuller11","B33rF3st_Acct_23#","False"
"sofia.p@email.ru","WinterLand","True"
"spetrov12","W!nt3rL@nd_L0@n_!","False"
"ethan.c@mail.cn","DragonFury","True"
"echen13","Dr@g0nFury_Try_2024","False"
"olivia.w@email.co.uk","LondonFog","True"
"owhite14","L0nd0nF0g_Mngr_23!","False"
"mateo.g@inbox.es","FutbolFan","False"
"mgarcia15","Fvtb0lF@n_Mrtg_!24","False"
"grace.k@mail.kr","SeoulCity","True"
"gkim16","S30uLC!ty_0ps_2023","False"
"noah.j@email.dev","CodeMaster","True"
"njohnson17","C0d3M@st3r_Dev_!24","False"
"aisha.k@mail.pk","FamilyFirst","True"
"akhan18","F@m!lyF!rst_FP_2023","False"
"hiroshi.s@mail.jp","MathWhiz","True"
"hsato21","M@thWh!z_Quant_2023","False"
"bianca.s@email.br","CarnivalJoy","False"
"bsilva22","C@rn!v@lJ0y_Inv_!","False"
"alexandra.v@mail.ru","BalletGirl","True"
"avolkov23","B@ll3tG!rl_L3gal_24","False"
"chen.l@email.cn","GreatWall","True"
"cli24","Gr3@tW@ll_Pr0d_2023","False"
"maya.s@mail.in","YogaPeace","False"
"msingh25","Y0g@P3@c3_BDM_2024!","False"
"omar.hassan@research.eg","sciencegeek","True"
"hassan.o","Sc!enceGeek_Res3@rch","False"
"emily.s@privatemail.com","mykidsarebest","True"
"smithe","MyKidsAreBest!Dean2024","False"
"hiroshi.sato@prof.jp","quantumleap","True"
"sato.h","Qu@ntumLeap#Prof_Phy$ics","False"
"julian.m@germany.de","oldbooks","True"
"mullerj","OldB00ks!H!story_23","False"
"oscar.n@sports.se","teamspirit","True"
"nilssono","T3amSp!r!t!_C0@ch","False"
"priya.p@finmail.in","budgetwise","True"
"patelp","BudgetW!se#F!nAid_Uni","False"
"chloe.d@kidmail.au","playtimefun","False"
